[train: 3, 400 / 468] FPS: 105.9 (108.0)  ,  DataTime: 0.061 (0.049)  ,  ForwardTime: 1.098  ,  TotalTime: 1.208  ,  Loss/total: 0.14569  ,  Loss/giou: 0.38390  ,  Loss/l1: 0.05928  ,  Loss/location: 0.81286  ,  IoU: 0.69516
[train: 3, 450 / 468] FPS: 106.3 (112.5)  ,  DataTime: 0.058 (0.049)  ,  ForwardTime: 1.098  ,  TotalTime: 1.205  ,  Loss/total: 0.14454  ,  Loss/giou: 0.38358  ,  Loss/l1: 0.05915  ,  Loss/location: 0.81202  ,  IoU: 0.69524
[train: 3, 468 / 468] FPS: 106.5 (114.6)  ,  DataTime: 0.056 (0.048)  ,  ForwardTime: 1.097  ,  TotalTime: 1.201  ,  Loss/total: 0.14381  ,  Loss/giou: 0.38335  ,  Loss/l1: 0.05909  ,  Loss/location: 0.81107  ,  IoU: 0.69537
[val: 3, 50 / 78] FPS: 91.1 (110.3)  ,  DataTime: 0.256 (0.063)  ,  ForwardTime: 1.087  ,  TotalTime: 1.405  ,  Loss/total: 0.14284  ,  Loss/giou: 0.37739  ,  Loss/l1: 0.05886  ,  Loss/location: 0.81633  ,  IoU: 0.70086
[val: 3, 78 / 78] FPS: 97.4 (116.3)  ,  DataTime: 0.176 (0.057)  ,  ForwardTime: 1.082  ,  TotalTime: 1.315  ,  Loss/total: 0.14261  ,  Loss/giou: 0.37659  ,  Loss/l1: 0.05842  ,  Loss/location: 0.81065  ,  IoU: 0.70052
[train: 4, 50 / 468] FPS: 89.5 (108.7)  ,  DataTime: 0.274 (0.054)  ,  ForwardTime: 1.102  ,  TotalTime: 1.430  ,  Loss/total: 0.16594  ,  Loss/giou: 0.37902  ,  Loss/l1: 0.05755  ,  Loss/location: 0.79995  ,  IoU: 0.69762
[train: 4, 100 / 468] FPS: 97.6 (107.7)  ,  DataTime: 0.156 (0.054)  ,  ForwardTime: 1.102  ,  TotalTime: 1.311  ,  Loss/total: 0.14976  ,  Loss/giou: 0.38200  ,  Loss/l1: 0.05848  ,  Loss/location: 0.80804  ,  IoU: 0.69596
[train: 4, 150 / 468] FPS: 101.1 (110.2)  ,  DataTime: 0.115 (0.052)  ,  ForwardTime: 1.100  ,  TotalTime: 1.266  ,  Loss/total: 0.14714  ,  Loss/giou: 0.38194  ,  Loss/l1: 0.05873  ,  Loss/location: 0.80914  ,  IoU: 0.69627
[train: 4, 200 / 468] FPS: 102.9 (108.8)  ,  DataTime: 0.094 (0.051)  ,  ForwardTime: 1.100  ,  TotalTime: 1.244  ,  Loss/total: 0.14293  ,  Loss/giou: 0.38268  ,  Loss/l1: 0.05912  ,  Loss/location: 0.80795  ,  IoU: 0.69638
[train: 4, 250 / 468] FPS: 104.0 (108.7)  ,  DataTime: 0.082 (0.050)  ,  ForwardTime: 1.099  ,  TotalTime: 1.230  ,  Loss/total: 0.14284  ,  Loss/giou: 0.38254  ,  Loss/l1: 0.05898  ,  Loss/location: 0.81038  ,  IoU: 0.69631
